EVENTDATE,ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,ADSET_ID,RULE,RECOMMENDATION,EVENT,REQUEST_ID
2/21/24,7150655894950781,120205208456380410,BudgetTest|20240220|Variant2|Dry Eye Drops,120205208457600410,"{""name"": ""daily_fb_tonic_budget_increase_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 1.3497757847533631, ""budget"": 500}, ""event"": {""adSetId"": ""120205208457600410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""INCREASE_BUDGET""}}","{""name"": ""INCREASE_BUDGET""}","{""adSetId"": ""120205208457600410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205039804830410,AdcopyTest|20240215|Variant2|Detoxification,120205039805800410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.23285643808584114, ""budget"": 1000}, ""event"": {""adSetId"": ""120205039805800410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205039805800410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208449780410,BudgetTest|20240220|Variant1|High Quality Face Cream,120205208450230410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.3619047619047619, ""budget"": 1000}, ""event"": {""adSetId"": ""120205208450230410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208450230410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035021530410,AdcopyTest|20240215|Variant2|Juice Cleanse,120205035021620410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.3630981746423285, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035021620410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035021620410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035015680410,AdcopyTest|20240215|Variant4|Juice Cleanse,120205035015880410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.4356151268549545, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035015880410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035015880410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208440710410,BudgetTest|20240220|Variant2|Quality Tires for Your Vehicle,120205208441680410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.2037735849056604, ""budget"": 500}, ""event"": {""adSetId"": ""120205208441680410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208441680410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208449610410,BudgetTest|20240220|Variant2|Hair Volume Enhancing Products,120205208449870410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.9107806691449815, ""budget"": 500}, ""event"": {""adSetId"": ""120205208449870410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208449870410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205039804810410,AdcopyTest|20240215|Variant1|Juice for Kidney Detoxification,120205039804950410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.38878046883997713, ""budget"": 1000}, ""event"": {""adSetId"": ""120205039804950410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205039804950410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035015660410,AdcopyTest|20240215|Variant4|Detoxification,120205035016270410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.1382716049382716, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035016270410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035016270410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205039811060410,AdcopyTest|20240215|Variant2|Available Hot Tubs,120205039811720410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.5314057826520439, ""budget"": 1000}, ""event"": {""adSetId"": ""120205039811720410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205039811720410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037222280410,AdcopyTest|20240215|Variant1|Beverages that Help Regulate Blood Pressure,120205037222470410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.7201811776547559, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037222470410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037222470410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037237960410,AdcopyTest|20240215|Variant2|Discounted Tires,120205037239170410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.5019743336623889, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037239170410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037239170410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035021500410,AdcopyTest|20240215|Variant3|Face Cream for Wrinkle Reduction,120205035021790410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.41857142857142854, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035021790410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035021790410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208468100410,BudgetTest|20240220|Variant1|Hair Volume Enhancing Products,120205208469040410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.17324561403508773, ""budget"": 1000}, ""event"": {""adSetId"": ""120205208469040410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208469040410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037230440410,AdcopyTest|20240215|Variant4|Face Cream for Wrinkle Reduction,120205037230560410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.6507699950322903, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037230560410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037230560410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208440740410,BudgetTest|20240220|Variant2|Treatment for Copd,120205208441430410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.0, ""budget"": 500}, ""event"": {""adSetId"": ""120205208441430410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208441430410"", ""budget"": {""budget"": 500, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208456530410,BudgetTest|20240220|Variant1|Natural Supplements,120205208457900410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.1772428884026258, ""budget"": 1000}, ""event"": {""adSetId"": ""120205208457900410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208457900410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037230340410,AdcopyTest|20240215|Variant4|Available Hot Tubs,120205037230670410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.14703018500486856, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037230670410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037230670410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205039804750410,AdcopyTest|20240215|Variant4|Neuropathy Care For Feet,120205039804920410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.6949748743718593, ""budget"": 1000}, ""event"": {""adSetId"": ""120205039804920410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205039804920410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035021460410,AdcopyTest|20240215|Variant3|Diet for Weight Reduction,120205035021630410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.7794695864179563, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035021630410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035021630410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205208449740410,BudgetTest|20240220|Variant1|Quality Tires for Your Vehicle,120205208449960410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.4285714285714285, ""budget"": 1000}, ""event"": {""adSetId"": ""120205208449960410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205208449960410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035010850410,AdcopyTest|20240215|Variant2|Diet for Weight Reduction,120205035011060410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.5878243512974053, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035011060410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035011060410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035010970410,AdcopyTest|20240215|Variant2|Juice for Kidney Detoxification,120205035011260410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.39405560882070956, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035011260410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035011260410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035010910410,AdcopyTest|20240215|Variant1|Neuropathy Care For Feet,120205035011240410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.9027237354085604, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035011240410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035011240410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035015750410,AdcopyTest|20240215|Variant1|Detoxification,120205035016060410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.29077669902912623, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035016060410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035016060410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037222370410,AdcopyTest|20240215|Variant2|Beverages that Help Regulate Blood Pressure,120205037222650410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.8236726741354116, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037222650410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037222650410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205035015780410,AdcopyTest|20240215|Variant2|6 Beverages Beneficial for Blood Pressure,120205035016170410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.6098654708520178, ""budget"": 1000}, ""event"": {""adSetId"": ""120205035016170410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205035016170410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037238600410,AdcopyTest|20240215|Variant3|Available Hot Tubs,120205037239940410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.1497560975609756, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037239940410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037239940410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
2/21/24,7150655894950781,120205037238620410,AdcopyTest|20240215|Variant4|Juice for Kidney Detoxification,120205037240110410,"{""name"": ""daily_fb_tonic_budget_decrease_rule"", ""cadence"": ""daily"", ""condition"": {""roas"": 0.38683948155533404, ""budget"": 1000}, ""event"": {""adSetId"": ""120205037240110410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}, ""action"": {""name"": ""DECREASE_BUDGET""}}","{""name"": ""DECREASE_BUDGET""}","{""adSetId"": ""120205037240110410"", ""budget"": {""budget"": 1000, ""budgetType"": ""DAILY""}, ""endTime"": ""2024-02-28T00:00:00-0800""}",cm-autobid-rule-fb-tonic-daily-cron-1708528200
